user_id,created_at,country,plan_type,user_age,post_id,post_category,post_created_at,votes_received,user_total_posts,days_since_signup,device_type
U01226,2024-12-07T23:56:09,US,free,17.0,P0005248,education,2024-12-14T11:18:31,12,8,7,web
U01494,2024-01-17T17:03:12,ES,free,20.0,P0006380,TECH,2024-03-08T00:25:38,9,20,51,web
U00562,2024-01-13T04:14:45,BR,pro,19.0,P0002359,sports,2024-02-11T08:46:31,12,5,29,web
U00437,2024-05-28T19:20:43,ES,enterprise,37.0,P0001836,music,2024-05-30T09:26:58,11,2,2,mobile
U01397,2024-12-30T01:52:42,BR,free,30.0,P0005975,gaming,2025-01-02T16:42:42,4,7,3,web
U01646,2025-04-11T20:46:50,ES,PRo,25.0,P0007106,science,2025-04-21T03:12:18,13,4,10,web
U00509,2024-12-30T01:20:22,US,free,17.0,P0002111,sports,2025-01-23T12:18:32,2,2,24,web
U01940,2024-07-06T03:12:23,AR,PRo,28.0,P0008314,tehc,2024-07-26T07:29:49,2,17,20,mobile
U01151,2025-03-28T20:03:21,US,free,27.0,P0004902,life,2025-06-05T17:16:36,11,5,69,mobile
U00009,2024-09-01T00:48:42,BR,free,16.0,P0000024,travel,2024-09-04T13:59:48,0,2,3,mobile
U01191,2024-09-27T16:24:19,US,free,20.0,P0005075,health,2024-10-14T15:55:28,2,18,17,mobile
U00941,2024-01-06T05:55:35,CL,free,22.0,P0004068,science,2024-01-10T19:04:29,10,5,4,mobile
U01037,2025-08-27T01:33:29,BR,pro,42.0,P0004476,education,2025-09-28T13:00:34,3,5,32,web
U01421,2025-01-22T02:34:51,PY,free,33.0,P0006077,gaming,2025-02-18T12:44:52,4,17,27,web
U00574,2024-05-09T11:19:13,CL,free,17.0,P0002421,tehc,2024-06-24T00:02:23,4,7,46,web
U01445,2025-09-18T20:51:10,ES,free,16.0,P0006170,finanse,2025-10-19T07:46:36,6,8,31,mobile
U00997,2024-05-26T19:41:42,US,free,25.0,P0004303,science,2024-05-28T08:38:03,11,6,2,web
U00707,2024-10-07T17:32:12,MX,pro,27.0,P0003008,science,2024-12-16T09:59:57,13,11,70,mobile
U00471,2025-05-13T01:09:27,MX,free,23.0,P0001966,life,2025-06-01T09:14:18,3,5,19,mobile
U00369,2025-08-22T01:55:56,PY,free,32.0,P0001619,sports,2025-09-24T00:55:27,2,8,33,web
U00025,2025-09-18T10:02:06,BR,pro,26.0,P0000094,life,2025-11-11T12:08:09,10,3,54,mobile
U00991,2024-07-26T14:20:31,US,free,,P0004293,life,2024-07-29T14:43:40,4,1,3,web
U01008,2024-12-28T04:22:48,CO,pro,,P0004353,music,2025-04-15T03:13:30,8,26,108,web
U01576,2025-11-12T11:21:50,AR,free,30.0,P0006753,music,2025-11-15T23:09:30,4,1,3,web
U00775,2024-01-19T16:16:22,US, enterprise ,32.0,P0003321,life,2024-01-26T11:43:35,3,5,7,mobile
U01822,2024-02-12T22:58:42,PY,free,17.0,P0007825,tech,2024-02-23T14:48:03,4,10,11,web
U00358,2024-02-28T05:09:02,CO,free,32.0,P0001569,science,2024-04-22T10:12:02,14,5,54,web
U01341,2024-10-21T21:44:36,US,pro,,P0005731,Sports,2025-05-12T18:04:12,10,20,203,desktop
U00691,2024-12-17T02:13:05,BR,free,19.0,P0002927,science,2025-01-05T10:12:14,10,18,19,web
U01834,2025-03-26T14:40:20,AR,FREE,34.0,P0007864,music,2025-03-30T21:21:49,2,3,4,web
U01796,2024-07-10T09:29:57,AR,enterprise,23.0,P0007706,tech,2024-07-20T14:10:31,2,1,10,mobile
U00011,2025-04-27T01:58:08,MX,pro,16.0,P0000034,education,2025-06-12T20:35:34,2,4,46,web
U01073,2024-12-18T10:23:20,CL,free,38.0,P0004596,science,2025-01-06T11:05:11,5,2,19,web
U01829,2024-03-17T18:26:06,UY,free,42.0,P0007846,sports,2024-03-21T10:06:56,7,2,4,mobile
U00918,2025-09-15T10:04:15,US,free,22.0,P0003945,finance,2025-09-24T10:36:19,2,8,9,mobile
U00811,2024-12-06T02:10:41,BR,free,28.0,P0003474,life,2024-12-06T22:10:03,4,22,0,mobile
U01295,2024-10-20T11:40:36,BR,free,22.0,P0005538,health,2024-10-27T14:40:05,12,5,7,web
U00971,2025-04-12T03:52:01,CL,free,26.0,P0004211,science,2025-04-13T22:19:05,8,3,1,web
U01158,2025-07-04T23:34:27,AR,free,23.0,P0004933,health,2025-08-30T00:45:53,12,25,57,web
U01843,2024-05-09T17:31:38,PY,free,33.0,P0007907,music,2024-06-18T03:14:53,4,31,40,mobile
U01244,2024-09-01T19:38:30,MX,free,22.0,P0005345,tech,2024-10-21T16:17:39,2,15,50,mobile
U01122,2024-04-28T09:03:25,US,pro,22.0,P0004783,education,2024-03-29T16:03:25,11,6,0,mobile
U00055,2024-05-19T07:24:36,PE,free,17.0,P0000213,health,2024-06-07T04:26:17,2,1,19,web
U00707,2024-10-07T17:32:12,MX,Pro ,27.0,P0003004,life,2024-12-03T05:25:37,5,11,57,web
U00023,2025-06-16T16:13:44,MX,enterprise,19.0,P0000089,music,2025-06-30T04:17:33,4,1,14,mobile
U00268,2025-06-27T00:15:03,UY,free,28.0,P0001200,tech,2025-09-19T18:25:19,4,8,84,web
U01097,2024-09-01T06:32:17,BR,free,,P0004679,music,2024-09-10T13:58:55,3,13,9,mobile
U01641,2025-07-31T10:47:46,CO,free,21.0,P0007068,LIFE,2025-09-20T21:36:09,0,11,51,mobile
U00709,2024-01-28T03:12:20,PE,Free,25.0,P0003020,music,2024-04-17T21:33:55,9,18,80,web
U00600,2025-09-14T16:57:38,PY,free,28.0,P0002511,finance,2025-09-16T16:47:14,2,1,2,web
U01052,2025-05-07T19:15:52,CL,pro,28.0,P0004535,tech,2025-07-20T02:03:11,10,3,74,mobile
U01342,2025-11-22T07:23:31,BR,EnterPrise,28.0,P0005734, tech ,2025-12-08T18:19:32,6,5,16,web
U00345,2024-10-22T12:04:12,MX,enterprise,18.0,P0001531,education,2025-01-04T10:19:55,4,15,74,web
U00932,2025-01-11T23:34:17,BR,pro,,P0004025, tech ,2025-02-04T08:32:17,9,18,24,web
U00038,2024-10-27T13:58:03,CO,free,20.0,P0000150,science,2024-10-29T10:04:46,4,6,2,mobile
U00193,2025-08-18T06:59:26,ES,free,36.0,P0000857,education,2025-10-17T16:44:34,12,19,60,web
U00530,2024-07-13T01:31:07,US,free,25.0,P0002209,finance,2024-07-03T07:31:07,11,6,0,web
U01914,2025-05-22T21:09:54,AR,enterprise,30.0,P0008210,science,2025-06-22T18:28:19,6,8,31,mobile
U01981,2024-01-16T17:57:59,US,pro,29.0,P0008493,tech,2024-03-23T06:59:38,1,16,67,mobile
U01138,2025-03-18T08:02:44,UY,free,30.0,P0004842,education,2025-03-28T01:21:25,7,5,10,mobile
U01170,2024-05-28T16:57:34,PY,pro,,P0004994,sports,2024-07-20T11:31:49,9,7,53,web
U00922,2024-08-18T04:08:15,US,free,33.0,P0003961,tech,2024-08-18T23:58:33,12,6,0,web
U01495,2024-04-22T20:35:50,US,free,,P0006391,science,2024-08-20T08:49:44,7,11,120,mobile
U00696,2025-04-04T17:59:00,UY,free,31.0,P0002949,health,2025-04-25T08:08:15,15,5,21,web
U01236,2025-08-26T21:58:21,UY,free,24.0,P0005289,tech,2025-09-11T04:13:05,5,6,16,web
U01215,2024-04-29T20:58:30,AR,free,28.0,P0005205,science,2024-07-11T03:36:36,6,10,73,mobile
U00573,2025-10-11T17:41:54,MX,free,33.0,P0002413,trvael,2025-10-27T07:50:34,7,6,16,desktop
U01335,2024-12-22T17:16:51,AR,free,25.0,P0005683,musc,2024-12-27T13:59:53,2,8,5,desktop
U01141,2025-01-25T18:43:34,ES,free,26.0,P0004857,life,2025-02-10T15:23:19,3,6,16,web
U01511,2025-04-20T17:39:12,US,free,25.0,P0006467,health,2025-07-09T13:05:07,2,14,80,web
U01435,2025-08-29T03:19:13,US,free,36.0,P0006144,music,2025-08-15T02:19:13,0,10,0,web
U01180,2024-04-01T19:01:52,BR,pro,31.0,P0005027,music,2024-05-19T01:48:34,8,7,48,mobile
U00985,2024-08-03T20:26:23,BR,free,28.0,P0004271,life,2024-08-07T10:33:24,2,2,4,web
U00364,2024-01-22T07:19:16,PY,free,20.0,P0001596,gaming,2024-02-21T16:30:49,8,11,30,web
U01788,2025-01-15T05:37:54,US,free,24.0,P0007659,Science,2025-01-29T07:14:18,8,4,14,web
U00627,2024-05-18T21:01:33,AR,free,20.0,P0002599,sports,2024-06-11T21:40:46,11,4,24,web
U01433,2024-01-13T19:27:21,PY,enterprise,16.0,P0006134,sports,2024-01-25T04:40:51,2,3,12,mobile
U00007,2024-02-19T17:31:45,BR,free,32.0,P0000018,tech,2024-02-29T08:23:39,14,7,10,web
U01850,2024-12-28T10:52:11,CL,free,30.0,P0007949,sports,2025-03-05T05:29:37,12,7,67,web
U01870,2025-02-07T15:14:31,PY,free,31.0,P0008039,tech,2025-03-07T00:33:19,4,12,28,mobile
U00274,2024-10-11T01:01:16,US,enterprise,35.0,P0001220,life,2024-10-23T17:00:14,3,7,12,mobile
U01785,2024-04-30T02:20:44,MX,free,26.0,P0007643,sports,2024-03-30T23:20:44,10,3,0,mobile
U00525,2025-04-02T00:15:21,PY,free,22.0,P0002190,sports,2025-04-13T12:50:06,0,2,11,desktop
U00758,2024-12-14T23:24:45,ES,pro,35.0,P0003239,tech,2025-01-02T18:24:30,3,5,19,mobile
U01248,2025-12-25T01:03:01,BR,enterprise,18.0,P0005364,health,2025-12-31T08:18:45,4,5,6,web
U01853,2025-12-16T00:26:04,US,free,23.0,P0007961, education ,2025-12-16T01:18:16,1,1,0,web
U00655,2025-07-24T09:51:00,BR,free,30.0,P0002730,sports,2025-09-16T02:52:39,2,11,54,web
U01929,2024-04-24T22:28:32,US,free,25.0,P0008265,sports,2024-05-07T04:32:31,16,6,13,mobile
U00177,2025-09-02T11:37:45,PY,FREE,19.0,P0000749,finance,2025-09-03T05:03:11,15,1,1,web
U01909,2025-03-10T03:42:33,PE,free,25.0,P0008197,finance,2025-03-16T21:56:05,1,2,6,mobile
U00855,2024-03-29T22:30:04,ES,pro,25.0,P0003693,life,2024-04-06T10:51:32,6,8,8,web
U01008,2024-12-28T04:22:48,CO,pro,,P0004356,science,2025-04-28T17:52:33,7,26,121,web
U01771,2025-08-17T21:19:03,US,free,35.0,P0007602,travel,2025-12-01T01:35:18,8,21,106,mobile
U00338,2025-02-14T13:57:59,US,free,34.0,P0001480,science,2025-02-23T18:10:59,6,5,9,mobile
U01073,2024-12-18T10:23:20,CL,free,38.0,P0004595,sports,2024-12-19T19:09:04,3,2,1,desktop
U00684,2024-11-17T23:53:02,CO,free,25.0,P0002888,Science,2024-12-08T20:45:33,0,9,21,mobile
U01892,2024-09-16T06:17:52,UY,Free,28.0,P0008138,health,2024-10-09T01:41:35,4,11,23,web
U01620,2024-12-10T03:00:10,US,free,22.0,P0006969,sports,2024-12-10T19:19:22,3,4,0,mobile
U01420,2025-03-30T21:05:26,UY,free,42.0,P0006070,education,2025-04-02T11:35:43,1,3,3,mobile
U00436,2024-11-02T09:59:04,CO,free,28.0,P0001833,health,2024-11-25T06:34:32,4,6,23,web
U00171,2025-02-02T13:21:25,PE,free,30.0,P0000734,music,2025-04-25T15:55:30,3,6,82,web
U00241,2024-05-30T21:43:03,ES,pro,20.0,P0001047,tech,2024-06-20T21:21:21,13,5,21,mobile
U01348,2024-08-19T01:43:46,BR,free,25.0,P0005763,science,2024-10-15T16:13:34,3,6,57,web
U01190,2025-07-31T19:05:48,BR,free,22.0,P0005068,health,2025-08-08T22:47:45,5,2,8,mobile
U01292,2025-01-08T08:11:29,MX,free,30.0,P0005519,lfe,2025-01-26T12:35:39,10,4,18,web
U00690,2025-05-08T17:32:48,ES,free,31.0,P0002914,sports,2025-05-23T03:13:49,4,10,15,mobile
U00777,2025-08-12T17:11:39,CL, pro ,26.0,P0003329,education,2025-08-19T22:39:35,9,8,7,mobile
U01738,2024-04-18T06:05:29,AR,free,26.0,P0007430,gaming,2024-05-03T14:47:35,6,4,15,mobile
U01600,2025-06-08T13:29:43,MX,pro,24.0,P0006877,tech,2025-06-27T18:18:14,5,8,19,web
U00913,2024-04-08T08:52:44,AR,free,24.0,P0003929,science,2024-05-01T12:07:40,4,3,23,web
U00640,2024-09-19T05:48:36,MX,pro,35.0,P0002651,travel,2024-11-03T20:58:48,18,15,45,desktop
U01589,2024-09-20T22:25:42,PE,free,16.0,P0006814,life,2024-10-08T04:24:21,3,12,18,mobile
U00293,2024-06-11T04:59:47,BR,free,24.0,P0001288,sports,2024-07-03T12:21:50,14,8,22,web
U01612,2025-05-02T06:24:49,AR,FREE,24.0,P0006933,finance,2025-05-02T15:47:58,12,5,0,mobile
U01566,2025-02-02T01:10:19,PY,free,30.0,P0006691,science,2025-02-22T07:06:08,32,6,20,mobile
U01170,2024-05-28T16:57:34,PY,pro,,P0004991,life,2024-07-05T09:51:32,6,7,38,web
U00321,2024-11-10T23:54:21,PY,free,32.0,P0001418,sports,2024-11-16T09:12:36,9,2,4,web
U00699,2025-05-12T15:03:07,MX,free,27.0,P0002971,science,2025-06-05T15:00:19,12,3,24,mobile
U00717,2024-07-24T22:47:03,PE,pro,33.0,P0003060,life,2024-08-18T03:23:26,4,11,25,desktop
U01950,2025-09-25T21:06:13,PY,free,16.0,P0008361, gaming ,2025-10-04T04:46:42,14,4,9,mobile
U00262,2025-07-14T05:20:06,PY,pro,36.0,P0001157,music,2025-09-05T15:00:09,6,19,53,desktop
U01994,2025-11-22T07:09:10,BR,pro,29.0,P0008562,music,2025-12-14T03:48:58,6,4,22,web
U00327,2024-10-04T04:51:55,US,FREE,41.0,P0001427,gaming,2024-10-07T06:45:48,10,2,3,mobile
U00980,2024-04-10T17:59:36,AR,free,,P0004249,tech,2024-05-20T19:41:58,6,14,40,web
U01643,2024-06-04T14:10:22,UY,free,22.0,P0007079,EDUCATION,2024-06-06T11:04:30,9,6,2,mobile
U00181,2024-01-31T08:35:35,MX,free,36.0,P0000759,sports,2024-02-18T14:05:52,0,8,18,mobile
U00251,2025-10-18T20:24:05,MX,free,36.0,P0001085,tehc,2025-10-21T20:45:59,5,10,3,web
U00131,2025-09-06T10:17:00,ES,free,,P0000555,tech,2025-11-06T01:01:27,1,12,61,web
U01470,2024-11-23T18:21:42,AR,free,25.0,P0006269,travel,2024-12-03T13:57:41,6,3,10,web
U01670,2025-05-26T01:42:16,MX,free,42.0,P0007192,Science,2025-05-26T04:23:35,10,2,0,web
U00415,2024-12-06T07:47:08,CO, free ,16.0,P0001784,finance,2024-12-17T02:27:43,0,8,11,mobile
U00800,2024-02-09T13:46:53,BR,free,23.0,P0003439,LIFE,2024-03-01T23:43:51,0,12,21,mobile
U00769,2024-10-02T10:12:15,BR,free,28.0,P0003296,gaming,2024-10-06T09:44:38,11,2,4,web
U00332,2024-08-31T23:30:09,BR,free,,P0001453,health,2025-01-04T10:14:13,4,7,126,mobile
U00118,2025-02-23T21:05:15,AR,free,42.0,P0000512,finance,2025-03-19T03:35:16,5,7,24,mobile
U00087,2024-01-08T12:18:18,ES,free,23.0,P0000354,tech,2024-04-19T03:34:02,11,39,102,mobile
U01201,2025-06-15T07:51:44,BR,free,25.0,P0005130,music,2025-08-11T17:26:47,1,17,57,desktop
U01341,2024-10-21T21:44:36,US,pro,,P0005716,education,2024-11-03T07:50:36,8,20,13,mobile
U00262,2025-07-14T05:20:06,PY,Pro ,36.0,P0001148,sports,2025-07-29T04:16:10,3,19,15,web
U01117,2024-07-07T22:16:17,ES,free,24.0,P0004763,life,2024-07-11T18:25:35,3,1,5,web
U00082,2024-05-13T18:02:08,BR,free,36.0,P0000305,sports,2024-05-14T16:12:14,7,10,1,mobile
U00049,2025-08-09T05:21:53,PY,pro,25.0,P0000186,sports,2025-08-10T13:10:02,20,4,1,mobile
U01886,2024-07-16T04:57:43,CL,free,,P0008116,education,2024-07-17T03:13:36,8,1,1,web
U00591,2024-06-28T20:32:31,US,free,24.0,P0002486,tech,2024-08-30T21:53:14,5,18,63,mobile
U01767,2025-09-12T10:24:29,US,free,,P0007568,life,2025-11-08T19:58:29,12,13,57,web
U01282,2025-02-21T01:50:38,MX,free,16.0,P0005490,science,2025-03-08T17:32:25,0,10,15,web
U00712,2024-05-03T11:06:39,US,pro,17.0,P0003051,music,2024-09-03T08:30:37,12,11,123,web
U00276,2025-04-27T22:30:58,CL,Pro ,36.0,P0001227,sports,2025-05-15T22:03:09,7,3,18,mobile
U01564,2025-12-21T05:35:01,US,pro,26.0,P0006683, education ,2025-12-25T08:34:50,2,3,4,mobile
U01899,2025-12-07T12:37:45,BR,free,40.0,P0008162,gaming,2025-12-10T01:50:06,5,3,2,web
U00137,2024-03-12T19:58:23,BR,free,32.0,P0000595,finance,2024-05-22T10:33:31,3,22,71,web
U00565,2025-08-18T19:56:30,BR,free,30.0,P0002392,science,2025-10-23T13:53:17,4,11,66,mobile
U00644,2024-08-17T20:12:10,CL,free,,P0002671,sports,2024-09-11T04:57:03,16,6,25,web
U01182,2024-02-12T20:15:08,AR,free,27.0,P0005034,life,2024-02-28T15:20:28,3,4,18,web
U01647,2024-01-22T21:19:06,PY,free,24.0,P0007109,tech,2024-01-23T10:56:28,6,3,1,web
U01825,2024-09-09T09:25:48,US, free ,25.0,P0007835,sports,2024-09-10T02:25:55,3,6,1,web
U00395,2024-10-23T11:46:18,PY,free,24.0,P0001704,Tech,2024-11-17T17:42:35,4,6,25,web
U01309,2025-07-27T11:39:58,AR,free,35.0,P0005591,education,2025-08-06T03:32:22,3,4,10,mobile
U00515,2025-09-05T07:05:20,US,free,47.0,P0002125,music,2025-09-07T18:17:32,4,11,2,mobile
U01014,2025-01-03T03:33:23,PY,enterprise,32.0,P0004388,finance,2025-01-25T07:15:43,10,3,22,web
U01571,2024-06-28T20:34:24,AR,pro,25.0,P0006721,health,2024-07-01T16:16:18,10,9,3,desktop
U01747,2025-10-10T21:51:20,BR,pro,38.0,P0007466,travel,2025-11-11T11:34:42,4,4,32,web
U00345,2024-10-22T12:04:12,MX,enterprise,18.0,P0001517,health,2024-10-25T05:46:58,10,15,3,web
U01949,2025-06-30T12:36:32,BR,pro,18.0,P0008357,tech,2025-10-07T08:08:48,4,8,99,web
U01135,2024-05-16T15:46:58,PY,free,39.0,P0004820,sports,2024-05-20T09:24:15,2,14,4,mobile
U00819,2024-04-26T02:18:59,BR,free,26.0,P0003533,gaming,2024-06-01T11:27:07,3,29,36,web
U01566,2025-02-02T01:10:19,PY,free,30.0,P0006692,health,2025-02-23T21:45:09,4,6,21,mobile
U00331,2024-05-19T15:34:36,AR,free,16.0,P0001447,music,2024-05-30T18:43:51,4,8,11,web
U01880,2024-11-05T20:01:07,MX,free,29.0,P0008085,educatoin,2025-02-18T06:03:00,2,15,105,mobile
U01503,2024-01-23T15:49:26,MX,Free,23.0,P0006423,health,2024-01-25T21:42:19,1,5,2,web
U00153,2024-07-20T10:01:54,CO,free,,P0000669,science,2024-08-05T14:02:30,33,8,16,mobile
U01677,2025-07-13T11:09:59,CL,FreE,36.0,P0007218,tech,2025-07-14T20:39:43,6,1,1,web
U01976,2024-01-24T14:41:26,AR,free,19.0,P0008448,finance,2024-01-29T06:08:07,21,3,5,web
U00992,2024-06-27T21:44:19,AR,free,25.0,P0004295,Travel,2024-07-01T20:56:38,3,4,4,desktop
U01393,2024-10-08T16:56:50,CO,free,23.0,P0005965,sports,2024-10-08T22:17:35,6,4,0,web
U01794,2024-02-08T07:01:28,UY,free,30.0,P0007701,science,2024-06-11T07:56:42,8,18,124,web
U00065,2025-10-20T00:20:36,MX,free,20.0,P0000246,sports,2025-10-22T18:17:58,6,12,2,web
U00712,2024-05-03T11:06:39,US,pro,17.0,P0003048,music,2024-08-30T21:38:30,2,11,119,web
U00664,2024-08-25T09:03:53,UY,enterprise,21.0,P0002779,Tech,2024-09-20T11:17:52,14,13,26,mobile
U01625,2025-03-07T13:28:05,MX,free,32.0,P0006986,music,2025-04-12T03:21:57,3,8,36,web
U01717,2025-10-31T12:05:09,AR,free,24.0,P0007368,travel,2025-11-03T20:49:04,1,1,3,web
U01638,2024-06-17T09:09:33,BR,free,20.0,P0007054,gaming,2024-09-04T04:08:52,3,6,79,mobile
U01987,2025-07-12T15:45:43,UY,enterprise,26.0,P0008508,tech,2025-07-14T09:10:24,10,2,2,desktop
U00903,2025-03-29T08:11:54,BR,free,41.0,P0003885,Education,2025-04-12T20:46:06,5,4,14,web
U01947,2024-10-06T05:10:10,BR,free,30.0,P0008343,education,2025-01-09T08:57:34,12,11,95,desktop
U01740,2024-03-04T09:59:03,UY,free,21.0,P0007438,health,2024-03-21T04:42:40,3,4,17,desktop
U00673,2024-08-05T15:22:19,ES,free,,P0002836,tech,2024-09-16T06:55:42,13,8,42,web
U00101,2025-02-10T13:59:52,PY,free,30.0,P0000430,music,2025-02-15T13:35:32,7,4,5,mobile
U00551,2025-05-12T04:36:29,CL,free,32.0,P0002304,life,2025-06-08T01:08:17,5,7,27,web
U01792,2024-09-06T10:30:37,MX,PRO,28.0,P0007677,sports,2024-10-01T22:50:35,0,6,25,web
U01772,2025-06-22T10:49:45,PY,pro,31.0,P0007607,Finance,2025-07-16T11:11:47,8,8,24,mobile
U01038,2024-08-24T18:21:56,CO,free,27.0,P0004479,life,2024-09-11T19:22:24,8,2,18,web
U01725,2024-05-01T01:14:39,UY,pro,28.0,P0007390,science,2024-05-10T03:01:31,17,2,9,mobile
U00470,2025-08-23T12:49:25,AR,free,28.0,P0001963,tech,2025-08-26T10:08:10,16,1,3,web
U00341,2025-05-04T14:37:42,US,pro,26.0,P0001492,tech,2025-08-04T03:06:27,12,6,92,mobile
U01866,2025-01-07T03:12:54,BR,free,32.0,P0008020,life,2025-01-17T03:29:16,13,7,10,mobile
U01682,2025-08-23T13:23:49,CO, free ,29.0,P0007228, music ,2025-08-28T11:45:23,2,5,5,web
U00546,2024-08-09T20:59:20,MX,free,43.0,P0002276,tech,2024-08-26T21:11:50,7,14,17,web
U00778,2025-06-20T03:24:23,US,free,28.0,P0003338,Music,2025-05-22T10:24:23,9,6,0,web
U00653,2025-07-14T09:26:06,AR,pro,28.0,P0002716,finance,2025-10-17T18:30:59,17,11,95,mobile
U00714,2025-09-13T07:39:07,MX,free,16.0,P0003054,gaming,2025-09-16T10:11:43,16,1,3,web
U00145,2025-01-20T14:31:09,CO,free,16.0,P0000638,sports,2025-02-08T04:15:24,10,6,19,web
U01731,2025-06-06T09:45:03,US,pro,,P0007402,Music,2025-06-07T09:28:48,8,12,1,web
U00980,2024-04-10T17:59:36,AR, free ,,P0004254,gaming,2024-06-03T04:27:46,3,14,54,mobile
U01854,2024-07-15T07:01:29,US,free,23.0,P0007965,health,2024-07-22T02:55:39,1,6,7,web
U00061,2024-03-29T12:16:28,BR,pro,16.0,P0000234,tech,2024-04-01T04:33:08,16,5,3,web
U01303,2024-10-31T12:43:38,BR,PRO,38.0,P0005571,health,2024-11-12T13:38:12,4,5,12,web
U00273,2024-09-14T17:00:57,US,pro,24.0,P0001211,TECH,2024-09-18T14:25:50,9,8,4,mobile
U01966,2024-01-26T09:13:17,BR,free,35.0,P0008404,music,2024-02-01T19:38:53,3,2,6,web
U00696,2025-04-04T17:59:00,UY,free,31.0,P0002953,science,2025-05-05T21:45:01,13,5,31,desktop
U00532,2025-06-26T17:29:49,CL,pro,30.0,P0002215,tech,2025-07-29T03:52:51,11,7,33,mobile
U01392,2025-04-09T18:27:58,MX,free,19.0,P0005954,finance,2025-05-06T15:27:26,11,12,27,web
U00977,2024-08-20T09:20:19,US,pro,16.0,P0004238,science,2024-09-05T03:31:54,5,1,16,web
U01921,2024-12-24T15:25:10,AR,free,24.0,P0008241,sporst,2024-12-29T03:00:55,3,4,5,web
U01837,2024-01-22T17:32:55,BR,pro,,P0007874,tech,2024-04-17T10:47:23,7,9,86,mobile
U01233,2025-08-27T09:55:58,AR,free,23.0,P0005273,life,2025-09-12T07:02:24,4,7,16,mobile
U00856,2024-12-16T12:52:44,BR,free,23.0,P0003699,travel,2024-11-24T02:52:44,9,6,0,mobile
U01936,2024-02-01T20:08:44,US,free,42.0,P0008296,SPORTS,2024-08-21T01:07:54,6,15,202,mobile
U00188,2024-05-12T09:06:05,MX,free,34.0,P0000812,health,2024-08-25T04:55:39,20,14,105,web
U00301,2025-12-13T08:11:01,BR,pro,16.0,P0001335,life,2025-12-31T10:16:24,4,5,18,mobile
U00674,2025-06-14T15:48:29,ES,free,36.0,P0002841,music,2025-07-03T12:57:14,8,9,19,web
U00553,2024-11-23T18:18:53,BR,free,48.0,P0002320,tech,2024-12-25T00:09:29,4,9,32,mobile
U00236,2025-06-22T07:49:10,BR,free,27.0,P0001018,health,2025-07-08T16:02:08,10,9,16,mobile
U00963,2025-07-24T20:54:57,BR,pro,30.0,P0004152, tech ,2025-08-06T04:33:57,6,4,13,web
U01788,2025-01-15T05:37:54,US,free,24.0,P0007658,travel,2025-01-26T22:45:20,10,4,11,web
U00463,2024-03-05T12:36:52,AR,free,39.0,P0001935,sports,2024-07-14T07:57:09,10,8,131,web
U01762,2025-08-23T15:04:10,CL,free,26.0,P0007538,travel,2025-08-26T19:23:33,15,2,3,web
U00007,2024-02-19T17:31:45,BR,free,32.0,P0000020,tech,2024-03-05T20:43:02,5,7,15,web
U01406,2024-08-10T13:40:32,PY, enterprise ,33.0,P0005999,education,2024-08-15T05:38:25,2,1,5,web
U01959,2024-05-31T15:15:38,BR,free,19.0,P0008397,sports,2024-07-17T07:09:45,1,7,47,web
U00599,2025-04-02T02:52:54,BR,free,36.0,P0002509,tech,2025-04-06T10:18:42,14,5,4,mobile
U01031,2024-07-13T10:47:44,AR,free,45.0,P0004454,tech,2024-07-14T13:57:59,6,6,1,web
U00294,2025-05-16T14:03:53,US,free,,P0001298,sports,2025-06-03T11:06:57,1,3,18,mobile
U00403,2025-04-14T07:23:23,BR,enterprise,18.0,P0001738,education,2025-05-13T07:45:42,8,5,29,mobile
U00084,2025-07-17T06:27:31,ES,free,16.0,P0000320,Tech,2025-07-22T05:17:26,3,8,5,web
U01543,2025-01-08T13:58:32,BR,pro,32.0,P0006604,science,2025-01-20T05:08:19,3,5,12,web
U00118,2025-02-23T21:05:15,AR,free,42.0,P0000510,tehc,2025-02-26T20:03:30,3,7,3,web
U01585,2024-03-12T07:46:01,CL,pro,25.0,P0006794,finance,2024-05-10T02:39:59,2,16,59,desktop
U01592,2024-04-02T04:55:01,AR,free,25.0,P0006835,tech,2024-05-26T01:27:10,5,17,54,web
U00916,2025-04-27T21:37:03,AR,pro,47.0,P0003940,tech,2025-05-01T21:17:07,20,4,4,web
U00137,2024-03-12T19:58:23,BR,free,32.0,P0000593,gaming,2024-05-19T05:39:03,8,22,68,mobile
U01851,2025-06-24T17:53:27,MX,free,32.0,P0007955,sports,2025-06-29T13:48:08,1,4,5,mobile
U00926,2024-05-08T11:44:19,AR,free,32.0,P0003986,music,2024-06-02T11:34:21,9,8,25,mobile
U00515,2025-09-05T07:05:20,US,free,47.0,P0002134,life,2025-10-22T14:49:09,13,11,47,web
U01590,2024-07-20T05:30:35,US,free,33.0,P0006822,sports,2024-07-21T10:34:56,9,2,1,mobile
U01295,2024-10-20T11:40:36,BR,free,22.0,P0005539,science,2024-11-03T10:37:46,5,5,14,mobile
U01622,2024-09-22T08:15:58,BR,Pro ,22.0,P0006975,health,2024-09-25T14:13:09,13,1,3,web
U01774,2025-02-21T18:22:43,BR,free,16.0,P0007621,health,2025-02-27T14:56:33,1,6,6,web
U00635,2024-04-07T11:44:28,BR,free,,P0002629,education,2024-05-01T14:08:24,3,4,24,web
U01282,2025-02-21T01:50:38,MX,free,16.0,P0005492,tech,2025-03-09T07:21:15,3,10,16,mobile
